,player_name,result_type,result_contest,result_zone,0 pts,2 pts,3 pts
268,Draymond Green,Hook,Average,Right Above Break 3,0.7585275783074357,0.062185083416208396,0.17928733827635607
269,Draymond Green,Hook,Average,Left Corner 3,0.7447691981073408,0.07635925982358376,0.17887154206907546
270,Draymond Green,Hook,Average,Left Above Break 3,0.6928724049257244,0.06274788778806831,0.24437970728620723
271,Draymond Green,Hook,Average,Left Midrange,0.4398604551878608,0.4604917815067462,0.09964776330539289
272,Draymond Green,Hook,Average,Mid-Left Short Paint,0.45614380448534203,0.41707358572825254,0.12678260978640538
273,Draymond Green,Hook,Average,Right Short Mid,0.4818452503704661,0.4141652577583262,0.10398949187120768
274,Draymond Green,Hook,Average,Mid-Left Midrange,0.7370044553799499,0.17237288387414162,0.09062266074590844
275,Draymond Green,Hook,Open,Rim,0.34090984922477696,0.5934888837142285,0.06560126706099448
276,Draymond Green,Hook,Open,Right Corner 3,0.7958169190801214,0.07771031879514989,0.1264727621247286
277,Draymond Green,Hook,Open,Mid-Left Above Break 3,0.6623100607645492,0.07941446446392834,0.2582754747715224
278,Draymond Green,Hook,Open,Mid-Right Above Break 3,0.7601327853776012,0.07463707355415927,0.16523014106823958
279,Draymond Green,Hook,Open,Right Above Break 3,0.7829364597380122,0.06727972289748316,0.14978381736450458
280,Draymond Green,Hook,Open,Left Corner 3,0.7682923796038075,0.08244952493136828,0.14925809546482433
281,Draymond Green,Hook,Open,Left Above Break 3,0.7284658046801413,0.06857947840538092,0.20295471691447786
282,Draymond Green,Hook,Open,Left Midrange,0.4411663876979087,0.47346646556181105,0.0853671467402802
283,Draymond Green,Hook,Open,Mid-Left Short Paint,0.46160697019910096,0.43219608291914025,0.10619694688175885
284,Draymond Green,Hook,Open,Right Short Mid,0.4841936150502778,0.4268018598878819,0.08900452506184031
285,Draymond Green,Hook,Open,Mid-Left Midrange,0.7388878698172692,0.18087783809085742,0.08023429209187324
286,Draymond Green,Hook,Poor,Rim,0.4658454612701906,0.45561495185728174,0.07853958687252777
287,Draymond Green,Hook,Poor,Right Corner 3,0.8115185373365094,0.04039869019463801,0.1480827724688526
288,Draymond Green,Hook,Poor,Mid-Left Above Break 3,0.6578616758110675,0.039169535194684205,0.3029687889942483
289,Draymond Green,Hook,Poor,Mid-Right Above Break 3,0.7666718872788246,0.03803149177969204,0.1952966209414832
290,Draymond Green,Hook,Poor,Right Above Break 3,0.789791805623748,0.034353194879029346,0.1758549994972228
291,Draymond Green,Hook,Poor,Left Corner 3,0.7810871409639231,0.04252499008950408,0.17638786894657282
292,Draymond Green,Hook,Poor,Left Above Break 3,0.7271046386036868,0.03427095612335763,0.23862440527295553
293,Draymond Green,Hook,Poor,Left Midrange,0.5596595300011831,0.32759880011652004,0.11274166988229688
294,Draymond Green,Hook,Poor,Mid-Left Short Paint,0.5708637966506347,0.28650353270759205,0.14263267064177323
295,Draymond Green,Hook,Poor,Right Short Mid,0.5993160261439949,0.2852115167413758,0.1154724571146293
296,Draymond Green,Hook,Poor,Mid-Left Midrange,0.8032163293303002,0.10350019291755255,0.09328347775214754
297,Draymond Green,Hook,Plus,Rim,0.7349853471904756,0.19370163786570305,0.07131301494382142
298,Draymond Green,Hook,Plus,Right Corner 3,0.893908088352261,0.011712470183519601,0.09437944146421928
299,Draymond Green,Hook,Plus,Mid-Left Above Break 3,0.8191499024135365,0.011729484470651069,0.1691206131158125
300,Draymond Green,Hook,Plus,Mid-Right Above Break 3,0.87416469192539,0.011104086497673058,0.11473122157693705
301,Draymond Green,Hook,Plus,Right Above Break 3,0.8841599434044538,0.009935297009479165,0.1059047595860672
302,Draymond Green,Hook,Plus,Left Corner 3,0.8811735715602096,0.012384998180404248,0.10644143025938617
303,Draymond Green,Hook,Plus,Left Above Break 3,0.8553117538256189,0.009990792466337526,0.13469745370804354
